muyang2,墨子,22,250,20,.25,28,1614,36
muyang2,杜甫,23,300,18,.27,80,12504,54
muyang2,廉颇,24,300,26,.39,64,7770,49
muyang2,庄周,25,250,20,.25,28,1669,45
muyang2,李元芳,26,300,16,.24,77,12293,47
muyang2,鲁班,27,250,22,.28,27,1135,40
muyang2,孙武,28,300,28,.42,63,7102,45
muyang2,张良,29,250,8,.10,17,1932,42
muyang2,姜子牙,30,6,8,.00,8,120,27
muyang2,关羽,33,400,1118,22.94,1122,833,2296
muyang2,张飞,34,300,52,.79,80,5770,63
muyang2,赵云,35,300,51,.92,83,6576,63
muyang2,马超,36,300,70,1.06,111,8319,81
muyang2,黄忠,37,300,50,.76,77,5531,64
muyang2,诸葛亮,38,400,664,13.72,667,625,1483
muyang2,庞统,39,300,61,.92,86,5013,80
muyang2,周瑜,40,350,81,1.44,123,8491,99
muyang2,郭嘉,41,350,308,5.47,343,7104,336
muyang2,韦小宝,44,350,155,2.74,194,7828,590
muyang2,马云騄,55,400,278,5.60,342,12817,360
muyang2,王异,65,400,340,6.87,371,6342,434
wang77,零零发,1,350,116,2.04,118,475,122
wang77,鳌拜,2,300,62,.94,63,323,68
wang77,和珅,3,53,2,.01,19,3412,11
wang77,郑板桥,4,50,2,.01,21,3950,11
wang77,喜来乐,5,50,2,.01,28,5395,12
wang77,苏乞儿,6,300,83,1.25,88,1006,89
wang77,李卫,7,50,2,.01,12,2110,13
wang77,刘伯温,8,300,52,.78,52,132,62
wang77,林则徐,9,52,2,.01,20,3665,13
wang77,方世玉,10,300,40,.60,40,101,49
wang77,多尔衮,11,300,5,.08,49,8806,17
wang77,左宗棠,12,300,10,.15,32,4499,19
wang77,张之洞,13,300,4,.06,51,9481,16
wang77,蒲松龄,14,50,2,.01,15,2720,14
wang77,李鸿章,15,50,2,.01,22,4165,15
wang77,李寻欢,16,300,10,.15,54,8817,17
wang77,索尼,17,51,2,.01,24,4573,15
wang77,胡雪岩,18,100,3,.02,36,6682,16
wang77,曹雪芹,19,50,2,.01,27,5005,15
wang77,海大富,20,300,8,.12,47,7961,16
wang77,华佗,21,53,2,.01,15,2675,16
wang77,墨子,22,54,2,.01,42,8115,16
wang77,杜甫,23,300,6,.09,55,9945,18
wang77,廉颇,24,300,9,.14,38,5822,17
wang77,庄周,25,51,2,.01,12,2005,17
wang77,李元芳,26,300,4,.06,32,5692,16
wang77,鲁班,27,51,2,.01,3,280,17
wang77,孙武,28,300,12,.18,40,5638,20
wang77,张良,29,1,2,.00,5,785,18
wang77,关羽,33,350,242,4.30,245,699,251
wang77,张飞,34,350,232,4.12,233,351,241
wang77,赵云,35,350,337,6.07,339,401,346
wang77,马超,36,350,284,5.05,285,272,293
wang77,黄忠,37,350,183,3.25,185,573,192
wang77,诸葛亮,38,350,316,5.63,320,945,326
wang77,庞统,39,350,233,4.13,235,468,244
wang77,周瑜,40,350,253,4.48,254,344,263
wang77,郭嘉,41,350,440,7.80,446,1264,458
wang77,韦小宝,44,350,86,1.52,89,696,127
wang77,黄飞鸿,45,350,179,3.16,182,634,266
wang77,马云騄,55,350,235,4.14,249,2816,793
wang777,零零发,1,350,96,1.69,98,473,102
wang777,鳌拜,2,300,52,.78,54,479,56
wang777,和珅,3,50,1,.00,13,2405,10
wang777,郑板桥,4,50,1,.00,21,4072,10
wang777,喜来乐,5,50,1,.00,21,4130,10
wang777,苏乞儿,6,350,54,.95,59,1047,59
wang777,李卫,7,52,1,.00,25,4885,12
wang777,刘伯温,8,350,42,.74,43,338,52
wang777,林则徐,9,51,1,.00,19,3730,12
wang777,方世玉,10,350,40,.70,42,514,48
wang777,多尔衮,11,300,30,.45,33,642,38
wang777,左宗棠,12,300,35,.53,39,889,43
wang777,张之洞,13,350,56,.99,57,250,67
wang777,蒲松龄,14,50,1,.00,20,3845,13
wang777,李鸿章,15,51,1,.00,10,1820,13
wang777,李寻欢,16,300,35,.53,38,698,41
wang777,索尼,17,51,1,.00,19,3715,14
wang777,胡雪岩,18,51,1,.00,20,3815,14
wang777,曹雪芹,19,57,1,.00,10,1875,14
wang777,海大富,20,300,38,.57,41,741,45
wang777,华佗,21,51,1,.00,21,4145,15
wang777,墨子,22,51,1,.00,27,5315,15
wang777,杜甫,23,350,62,1.09,67,1027,73
wang777,廉颇,24,300,34,.51,34,180,41
wang777,庄周,25,51,1,.00,16,3154,16
wang777,李元芳,26,350,40,.70,44,836,52
wang777,鲁班,27,51,1,.00,23,4495,16
