profile,姓名,id,等级,武力,战力,满武力,书籍经验,总资质
muyang1,姜子牙,30,16,9,.01,15,1385,28
muyang1,关羽,33,400,820,16.40,823,797,1756
muyang1,张飞,34,300,29,.43,37,1658,40
muyang1,赵云,35,300,53,.80,60,1492,65
muyang1,马超,36,300,71,1.06,73,423,82
muyang1,黄忠,37,300,33,.49,36,705,47
muyang1,诸葛亮,38,400,1021,20.42,1022,342,1779
muyang1,庞统,39,300,33,.49,47,2972,55
muyang1,周瑜,40,300,43,.65,59,3209,59
muyang1,郭嘉,41,400,309,6.18,312,786,333
muyang1,韦小宝,44,350,60,1.05,68,1724,241
muyang1,黄飞鸿,45,350,283,4.95,289,1362,836
muyang1,吕玲绮,53,400,258,5.16,259,340,337
muyang1,马云騄,55,400,391,7.82,419,5786,470
muyang2,零零发,1,350,206,3.60,248,8426,370
muyang2,鳌拜,2,350,194,3.40,212,3735,286
muyang2,和珅,3,300,49,.73,55,1217,64
muyang2,郑板桥,4,250,30,.38,33,741,53
muyang2,喜来乐,5,300,38,.57,42,856,68
muyang2,苏乞儿,6,300,48,.72,65,3425,77
muyang2,李卫,7,250,32,.40,39,1525,50
muyang2,刘伯温,8,300,36,.54,61,5110,61
muyang2,林则徐,9,300,23,.34,28,1170,68
muyang2,方世玉,10,300,45,.68,80,7106,80
muyang2,多尔衮,11,250,20,.25,40,4014,43
muyang2,左宗棠,12,300,35,.53,54,3956,68
muyang2,张之洞,13,300,40,.60,67,5545,95
muyang2,蒲松龄,14,300,42,.63,48,1367,73
muyang2,李鸿章,15,250,28,.35,32,876,53
muyang2,李寻欢,16,350,671,11.74,681,2100,1125
muyang2,索尼,17,250,30,.38,35,1033,61
muyang2,胡雪岩,18,250,22,.28,27,1077,42
muyang2,曹雪芹,19,300,45,.68,54,1875,68
muyang2,海大富,20,300,61,.92,70,1899,90
muyang2,华佗,21,250,20,.25,26,1347,39
muyang2,墨子,22,250,20,.25,26,1324,36
muyang2,杜甫,23,250,16,.20,46,6166,52
muyang2,廉颇,24,250,26,.33,32,1274,49
muyang2,庄周,25,250,20,.25,26,1269,45
muyang2,李元芳,26,250,16,.20,45,5891,47
muyang2,鲁班,27,250,22,.28,27,1093,40
muyang2,孙武,28,250,26,.33,31,1118,43
muyang2,张良,29,250,8,.10,15,1480,42
muyang2,姜子牙,30,6,8,.00,8,20,27
muyang2,关羽,33,400,1116,22.32,1117,273,2294
muyang2,张飞,34,300,34,.51,36,586,45
muyang2,赵云,35,300,37,.56,41,951,49
muyang2,马超,36,300,58,.87,71,2736,69
muyang2,黄忠,37,300,32,.48,34,489,46
muyang2,诸葛亮,38,400,659,13.18,660,229,1473
muyang2,庞统,39,300,36,.54,45,1821,55
muyang2,周瑜,40,350,76,1.33,83,1522,94
muyang2,郭嘉,41,350,303,5.30,305,437,331
muyang2,韦小宝,44,350,153,2.68,154,251,588
muyang2,马云騄,55,400,276,5.52,304,5782,354
muyang2,王异,65,400,340,6.80,340,57,434
1358177 yubei,零零发,1,300,64,.96,114,10119,76
1358177 yubei,鳌拜,2,200,78,.78,97,3871,106
1358177 yubei,和珅,3,150,52,.39,56,942,67
1358177 yubei,郑板桥,4,59,15,.04,15,195,39
1358177 yubei,喜来乐,5,150,40,.30,47,1534,76
1358177 yubei,苏乞儿,6,250,105,1.31,122,3452,125
1358177 yubei,李卫,7,150,37,.28,40,788,64
1358177 yubei,刘伯温,8,300,14,.21,45,6254,45
1358177 yubei,林则徐,9,59,20,.06,24,831,53
1358177 yubei,方世玉,10,300,55,.82,56,387,81
1358177 yubei,多尔衮,11,150,30,.23,50,4116,56
1358177 yubei,左宗棠,12,150,20,.15,47,5540,61
1358177 yubei,张之洞,13,150,36,.27,59,4740,79
1358177 yubei,蒲松龄,14,200,54,.54,66,2595,91
1358177 yubei,李鸿章,15,59,48,.14,51,785,73
1358177 yubei,李寻欢,16,200,36,.36,47,2333,58
1358177 yubei,索尼,17,59,30,.09,33,742,56
1358177 yubei,胡雪岩,18,59,14,.04,15,270,35
1358177 yubei,曹雪芹,19,150,33,.25,40,1490,69
1358177 yubei,海大富,20,300,80,1.20,83,745,140
1358177 yubei,华佗,21,100,24,.12,28,985,48
1358177 yubei,墨子,22,150,44,.33,49,1037,65
1358177 yubei,杜甫,23,150,20,.15,53,6762,55
1358177 yubei,廉颇,24,200,35,.35,43,1620,59
1358177 yubei,庄周,25,59,28,.08,34,1230,53
1358177 yubei,李元芳,26,200,52,.52,83,6372,77
1358177 yubei,鲁班,27,59,21,.06,27,1245,47
1358177 yubei,孙武,28,130,32,.21,36,883,56
1358177 yubei,张良,29,100,13,.07,13,95,39
1358177 yubei,姜子牙,30,59,15,.04,17,438,37
1358177 yubei,关羽,33,400,216,4.32,218,409,558
1358177 yubei,张飞,34,300,46,.69,50,982,60
1358177 yubei,赵云,35,300,55,.82,58,618,73
1358177 yubei,马超,36,400,1912,39.24,1936,4815,1950
1358177 yubei,黄忠,37,250,34,.42,45,2312,48
1358177 yubei,诸葛亮,38,400,450,9.00,452,409,1418
1358177 yubei,庞统,39,300,71,1.06,74,706,97
1358177 yubei,周瑜,40,300,65,.97,67,572,81
1358177 yubei,郭嘉,41,350,216,3.78,220,823,250
1358177 yubei,韦小宝,44,400,111,2.22,113,534,1170
1358177 yubei,关银屏,51,400,1002,20.04,1011,1837,1762
1358177 yubei,马云騄,55,400,41,.82,46,1118,134
1770994 yubeiyi,零零发,1,300,102,1.53,104,458,114
1770994 yubeiyi,鳌拜,2,150,50,.38,72,4543,72
1770994 yubeiyi,和珅,3,59,32,.09,35,724,45
1770994 yubeiyi,郑板桥,4,59,39,.12,41,531,60
1770994 yubeiyi,喜来乐,5,59,28,.08,30,573,51
1770994 yubeiyi,苏乞儿,6,150,30,.23,42,2480,47
1770994 yubeiyi,李卫,7,150,23,.17,28,1055,52
1770994 yubeiyi,刘伯温,8,300,50,.75,80,6053,74
1770994 yubeiyi,林则徐,9,59,20,.06,27,1575,46
1770994 yubeiyi,方世玉,10,300,20,.30,51,6313,43
1770994 yubeiyi,多尔衮,11,150,25,.19,40,3119,50
1770994 yubeiyi,左宗棠,12,100,30,.15,45,3117,50
1770994 yubeiyi,张之洞,13,59,44,.13,66,4565,74
1770994 yubeiyi,蒲松龄,14,100,32,.16,34,590,60
1770994 yubeiyi,李鸿章,15,59,19,.06,25,1220,49
1770994 yubeiyi,李寻欢,16,200,77,.77,82,1133,93
1770994 yubeiyi,索尼,17,150,26,.20,37,2392,55
1770994 yubeiyi,胡雪岩,18,59,20,.06,22,520,38
1770994 yubeiyi,曹雪芹,19,150,21,.16,26,1165,50
1770994 yubeiyi,海大富,20,200,46,.46,49,744,63
1770994 yubeiyi,华佗,21,100,23,.12,28,1144,50
1770994 yubeiyi,墨子,22,59,22,.06,24,465,47
1770994 yubeiyi,杜甫,23,150,32,.24,61,5809,53
1770994 yubeiyi,廉颇,24,150,27,.20,34,1422,45
1770994 yubeiyi,庄周,25,59,9,.03,9,195,34
1770994 yubeiyi,李元芳,26,57,4,.01,20,3260,26
1770994 yubeiyi,鲁班,27,59,9,.03,10,240,30
1770994 yubeiyi,孙武,28,59,18,.05,20,570,36
1770994 yubeiyi,张良,29,16,9,.01,9,10,28
1770994 yubeiyi,姜子牙,30,59,9,.03,11,475,28
1770994 yubeiyi,关羽,33,400,172,3.44,190,3764,478
1770994 yubeiyi,张飞,34,200,36,.36,41,1038,50
1770994 yubeiyi,赵云,35,200,32,.32,35,667,47
1770994 yubeiyi,马超,36,400,1564,32.28,1566,494,1678
1770994 yubeiyi,黄忠,37,200,22,.22,25,733,36
1770994 yubeiyi,诸葛亮,38,350,199,3.48,206,1401,232
1770994 yubeiyi,庞统,39,250,41,.51,48,1575,64
1770994 yubeiyi,周瑜,40,200,27,.27,39,2475,43
1770994 yubeiyi,郭嘉,41,400,393,7.86,395,542,1136
1770994 yubeiyi,韦小宝,44,400,96,1.92,99,612,962
1770994 yubeiyi,马云騄,55,400,36,.72,41,1070,120
1770994 yubeiyi,张星彩,58,400,193,3.86,196,666,1208
1861216 jia,零零发,1,300,80,1.20,127,9526,92
1861216 jia,鳌拜,2,250,118,1.48,142,4950,149
1861216 jia,和珅,3,100,26,.13,26,93,41
1861216 jia,郑板桥,4,200,68,.68,72,989,120
1861216 jia,喜来乐,5,200,58,.58,61,690,101
1861216 jia,苏乞儿,6,300,183,2.75,215,6519,204
1861216 jia,李卫,7,150,47,.35,51,868,70
1861216 jia,刘伯温,8,300,48,.72,76,5681,89
1861216 jia,林则徐,9,350,77,1.35,83,1202,376
1861216 jia,方世玉,10,300,45,.68,94,9801,74
1861216 jia,多尔衮,11,150,25,.19,62,7512,54
1861216 jia,左宗棠,12,200,55,.55,90,7165,86
1861216 jia,张之洞,13,200,62,.62,88,5211,118
1861216 jia,蒲松龄,14,200,64,.64,69,1014,125
1861216 jia,李鸿章,15,200,64,.64,68,844,97
1861216 jia,李寻欢,16,250,87,1.09,110,4673,110
1861216 jia,索尼,17,59,34,.10,36,451,70
1861216 jia,胡雪岩,18,59,14,.04,14,85,35
1861216 jia,曹雪芹,19,59,48,.14,49,319,83
1861216 jia,海大富,20,200,67,.67,85,3635,88
1861216 jia,华佗,21,150,50,.38,54,806,80
1861216 jia,墨子,22,150,40,.30,45,1115,90
1861216 jia,杜甫,23,150,44,.33,80,7268,81
1861216 jia,廉颇,24,200,47,.47,64,3539,72
1861216 jia,庄周,25,200,60,.60,63,704,114
1861216 jia,李元芳,26,99,48,.24,84,7383,91
1861216 jia,鲁班,27,59,16,.05,16,25,37
1861216 jia,孙武,28,59,46,.14,51,1187,73
1861216 jia,张良,29,59,19,.06,19,75,57
1861216 jia,姜子牙,30,59,13,.04,13,40,35
1861216 jia,孙膑,31,1,13,.00,13,140,35
1861216 jia,关羽,33,400,532,10.64,533,205,1158
1861216 jia,张飞,34,350,170,2.98,177,1513,184
1861216 jia,赵云,35,350,172,3.01,177,1018,190
1861216 jia,马超,36,400,1956,40.12,1959,747,2026
1861216 jia,黄忠,37,260,84,1.09,86,515,98
1861216 jia,诸葛亮,38,400,644,12.88,647,652,2186
1861216 jia,庞统,39,300,101,1.51,107,1245,128
1861216 jia,周瑜,40,300,66,.99,69,628,82
1861216 jia,郭嘉,41,400,948,18.96,948,179,1176
1861216 jia,韦小宝,44,400,87,1.74,97,2048,1538
1861216 jia,马云騄,55,400,25,.50,51,5224,1520
1861216 jia,张星彩,58,400,324,6.48,365,8255,2481
1861216 jia,王异,65,400,1944,38.88,1951,1422,2641
12160829 yi,零零发,1,300,66,.99,117,10311,78
12160829 yi,鳌拜,2,250,94,1.18,113,3845,122
12160829 yi,和珅,3,100,17,.09,17,195,30
12160829 yi,郑板桥,4,59,35,.10,37,495,60
12160829 yi,喜来乐,5,150,52,.39,55,697,82
12160829 yi,苏乞儿,6,300,151,2.27,171,4124,171
12160829 yi,李卫,7,150,48,.36,51,691,66
12160829 yi,刘伯温,8,300,22,.33,52,6099,48
12160829 yi,林则徐,9,200,44,.44,48,921,84
12160829 yi,方世玉,10,300,35,.53,80,9006,65
12160829 yi,多尔衮,11,150,45,.34,78,6786,73
12160829 yi,左宗棠,12,100,5,.03,20,3055,33
12160829 yi,张之洞,13,150,52,.39,79,5434,97
12160829 yi,蒲松龄,14,200,48,.48,51,645,97
12160829 yi,李鸿章,15,200,47,.47,50,672,91
12160829 yi,李寻欢,16,250,83,1.04,95,2598,105
12160829 yi,索尼,17,200,51,.51,54,664,103
12160829 yi,胡雪岩,18,150,29,.22,31,550,79
12160829 yi,曹雪芹,19,59,47,.14,49,475,74
12160829 yi,海大富,20,200,77,.77,90,2649,97
12160829 yi,华佗,21,150,30,.23,33,638,86
12160829 yi,墨子,22,59,41,.12,43,504,60
12160829 yi,杜甫,23,300,72,1.08,106,6872,241
12160829 yi,廉颇,24,200,56,.56,62,1270,80
12160829 yi,庄周,25,150,48,.36,50,494,92
12160829 yi,李元芳,26,59,44,.13,71,5504,68
12160829 yi,鲁班,27,59,33,.10,34,345,58
12160829 yi,孙武,28,59,34,.10,37,671,58
12160829 yi,张良,29,52,13,.03,13,170,35
12160829 yi,姜子牙,30,100,21,.10,22,384,43
12160829 yi,孙膑,31,1,12,.00,12,10,34
12160829 yi,关羽,33,400,240,4.80,243,724,614
12160829 yi,张飞,34,300,63,.94,65,419,77
12160829 yi,赵云,35,300,69,1.03,74,1054,87
12160829 yi,马超,36,400,1857,38.14,1859,561,1955
12160829 yi,黄忠,37,300,69,1.03,70,388,83
12160829 yi,诸葛亮,38,400,636,12.72,638,493,2117
12160829 yi,庞统,39,300,60,.90,63,748,86
12160829 yi,周瑜,40,300,194,2.91,200,1207,210
12160829 yi,郭嘉,41,350,207,3.62,227,4062,350
12160829 yi,韦小宝,44,400,231,4.62,239,1738,1492
12160829 yi,关银屏,51,400,2990,60.80,3021,6242,4712
12160829 yi,马云騄,55,400,28,.56,70,8491,1262
134886 bing,零零发,1,300,68,1.02,115,9426,80
134886 bing,鳌拜,2,200,80,.80,100,4002,108
134886 bing,和珅,3,59,42,.12,44,505,57
134886 bing,郑板桥,4,59,13,.04,14,245,37
134886 bing,喜来乐,5,100,28,.14,30,482,60
134886 bing,苏乞儿,6,300,159,2.38,191,6407,179
134886 bing,李卫,7,150,37,.28,39,439,58
134886 bing,刘伯温,8,300,62,.93,90,5625,98
134886 bing,林则徐,9,59,13,.04,14,360,40
134886 bing,方世玉,10,300,35,.53,78,8606,61
134886 bing,多尔衮,11,100,5,.03,36,6244,34
134886 bing,左宗棠,12,200,40,.40,75,7153,73
134886 bing,张之洞,13,200,40,.40,65,5162,97
134886 bing,蒲松龄,14,250,50,.62,53,615,100
134886 bing,李鸿章,15,150,33,.25,36,720,62
134886 bing,李寻欢,16,250,72,.90,91,3975,94
134886 bing,索尼,17,200,34,.34,36,407,75
134886 bing,胡雪岩,18,70,52,.18,55,639,75
134886 bing,曹雪芹,19,200,44,.44,47,650,76
134886 bing,海大富,20,200,85,.85,103,3758,105
134886 bing,华佗,21,200,47,.47,50,766,83
134886 bing,墨子,22,59,31,.09,33,445,56
134886 bing,杜甫,23,300,56,.84,88,6468,188
134886 bing,廉颇,24,200,52,.52,64,2440,76
134886 bing,庄周,25,150,25,.19,29,973,75
134886 bing,李元芳,26,59,40,.12,68,5755,65
134886 bing,鲁班,27,150,41,.31,45,897,66
134886 bing,孙武,28,95,58,.28,60,527,82
134886 bing,张良,29,59,19,.06,19,35,41
134886 bing,姜子牙,30,59,24,.07,24,10,46
134886 bing,孙膑,31,1,12,.00,12,30,34
134886 bing,关羽,33,400,376,7.52,380,800,782
134886 bing,张飞,34,300,67,1.00,72,1005,81
134886 bing,赵云,35,300,93,1.40,96,736,111
134886 bing,马超,36,400,2255,46.10,2261,1288,2432
134886 bing,黄忠,37,260,65,.84,69,927,79
134886 bing,诸葛亮,38,400,1514,30.28,1515,305,3002
134886 bing,庞统,39,250,54,.68,57,655,80
134886 bing,周瑜,40,250,69,.86,72,710,85
134886 bing,郭嘉,41,400,957,19.14,958,204,1087
134886 bing,韦小宝,44,400,96,1.92,105,1931,2011
134886 bing,马云騄,55,400,1071,21.42,1103,6474,1897
134886 bing,张星彩,58,400,49,.98,56,1532,1436
134886 bing,张辽,59,68,26,.09,30,988,64
88699777 ding,零零发,1,300,60,.90,110,10133,72
88699777 ding,鳌拜,2,200,106,1.06,127,4259,134
88699777 ding,和珅,3,59,15,.04,15,110,28
88699777 ding,郑板桥,4,59,31,.09,34,619,62
88699777 ding,喜来乐,5,100,13,.07,13,185,37
88699777 ding,苏乞儿,6,300,171,2.56,192,4216,191
88699777 ding,李卫,7,150,25,.19,28,645,58
88699777 ding,刘伯温,8,300,60,.90,90,6136,88
88699777 ding,林则徐,9,200,62,.62,66,875,99
88699777 ding,方世玉,10,300,50,.75,93,8740,78
88699777 ding,多尔衮,11,150,35,.26,70,7116,63
88699777 ding,左宗棠,12,150,30,.23,52,4464,62
88699777 ding,张之洞,13,200,46,.46,74,5682,102
88699777 ding,蒲松龄,14,200,65,.65,69,852,95
88699777 ding,李鸿章,15,59,61,.18,63,595,86
88699777 ding,李寻欢,16,250,75,.94,88,2687,97
88699777 ding,索尼,17,200,30,.30,34,914,86
88699777 ding,胡雪岩,18,59,61,.18,63,425,82
88699777 ding,曹雪芹,19,59,44,.13,46,570,65
88699777 ding,海大富,20,200,57,.57,70,2649,77
88699777 ding,华佗,21,150,26,.20,30,851,57
88699777 ding,墨子,22,150,36,.27,40,840,68
88699777 ding,杜甫,23,300,44,.66,73,5998,160
88699777 ding,廉颇,24,200,73,.73,77,819,97
88699777 ding,庄周,25,150,54,.41,57,617,84
88699777 ding,李元芳,26,100,8,.04,27,3966,35
88699777 ding,鲁班,27,100,12,.06,13,275,33
88699777 ding,孙武,28,59,50,.15,53,750,74
88699777 ding,张良,29,59,18,.05,18,150,46
88699777 ding,姜子牙,30,59,39,.12,41,530,61
88699777 ding,关羽,33,400,236,4.72,241,1001,754
88699777 ding,张飞,34,300,55,.82,59,890,69
88699777 ding,赵云,35,300,72,1.08,75,663,90
88699777 ding,马超,36,400,1970,40.40,1971,348,2044
88699777 ding,黄忠,37,250,41,.51,44,759,55
88699777 ding,诸葛亮,38,400,675,13.50,676,263,2275
88699777 ding,庞统,39,300,62,.93,66,859,88
88699777 ding,周瑜,40,300,86,1.29,90,863,102
88699777 ding,郭嘉,41,350,243,4.25,263,4107,277
88699777 ding,韦小宝,44,400,120,2.40,130,2119,1496
88699777 ding,关银屏,51,400,2948,59.96,2960,2412,4860
88699777 ding,马云騄,55,400,23,.46,70,9512,1430
pgh123,零零发,1,300,26,.39,82,11263,38
pgh123,鳌拜,2,150,34,.26,58,4986,52
pgh123,和珅,3,20,9,.01,24,3035,27
pgh123,郑板桥,4,10,8,.00,20,2440,31
pgh123,喜来乐,5,20,8,.01,22,2990,27
pgh123,苏乞儿,6,200,30,.30,53,4615,45
pgh123,李卫,7,100,8,.04,34,5338,26
pgh123,刘伯温,8,300,20,.30,59,7900,38
pgh123,林则徐,9,80,9,.04,16,1577,32
pgh123,方世玉,10,300,5,.07,37,6465,26
pgh123,多尔衮,11,100,5,.03,32,5420,23
pgh123,左宗棠,12,100,5,.03,23,3793,23
pgh123,张之洞,13,150,16,.12,49,6664,61
pgh123,蒲松龄,14,100,9,.04,22,2724,37
pgh123,李鸿章,15,5,8,.00,21,2675,28
pgh123,李寻欢,16,150,21,.16,31,2159,37
pgh123,索尼,17,59,8,.02,18,2180,26
pgh123,胡雪岩,18,10,8,.00,32,4885,23
pgh123,曹雪芹,19,2,8,.00,24,3265,26
pgh123,海大富,20,150,17,.13,22,1100,36
pgh123,华佗,21,100,8,.04,20,2514,33
pgh123,墨子,22,79,8,.03,19,2285,24
pgh123,杜甫,23,100,4,.02,36,6479,26
pgh123,廉颇,24,2,9,.00,27,3660,25
pgh123,庄周,25,12,8,.00,25,3570,23
pgh123,李元芳,26,1,4,.00,35,6375,24
pgh123,鲁班,27,1,8,.00,20,2567,26
pgh123,孙武,28,1,10,.00,12,550,26
pgh123,张良,29,1,8,.00,8,170,24
pgh123,姜子牙,30,1,8,.00,8,40,27
pgh123,关羽,33,350,48,.84,51,662,346
pgh123,张飞,34,10,21,.01,23,500,32
pgh123,赵云,35,10,17,.01,22,1070,29
pgh123,马超,36,400,1080,21.60,1080,94,1158
pgh123,黄忠,37,1,18,.00,21,697,32
pgh123,诸葛亮,38,400,173,3.46,183,2177,683
pgh123,庞统,39,200,23,.23,29,1234,41
pgh123,周瑜,40,150,17,.13,22,1004,33
pgh123,郭嘉,41,350,357,6.25,386,5869,378
pgh123,韦小宝,44,350,15,.26,32,3449,575
pgh123,马云騄,55,400,11,.22,43,6426,88
pgh123,张星彩,58,350,30,.53,76,9259,703
pgh1234,零零发,1,300,102,1.53,103,264,110
pgh1234,鳌拜,2,150,46,.34,69,4679,56
pgh1234,和珅,3,59,4,.01,19,3065,13
pgh1234,郑板桥,4,10,4,.00,10,1325,20
pgh1234,喜来乐,5,20,4,.00,15,2250,18
pgh1234,苏乞儿,6,150,11,.08,27,3399,21
pgh1234,李卫,7,10,4,.00,5,360,15
pgh1234,刘伯温,8,300,36,.54,48,2510,63
pgh1234,林则徐,9,59,5,.01,14,1800,21
pgh1234,方世玉,10,300,10,.15,38,5640,23
pgh1234,多尔衮,11,100,25,.12,27,565,36
pgh1234,左宗棠,12,150,10,.07,22,2530,26
pgh1234,张之洞,13,59,14,.04,40,5270,31
pgh1234,蒲松龄,14,100,4,.02,8,994,29
pgh1234,李鸿章,15,10,4,.00,7,650,21
pgh1234,李寻欢,16,200,45,.45,54,1848,56
pgh1234,索尼,17,59,4,.01,18,2915,17
pgh1234,胡雪岩,18,59,4,.01,8,900,19
pgh1234,曹雪芹,19,59,4,.01,13,1880,17
pgh1234,海大富,20,150,16,.12,22,1309,36
pgh1234,华佗,21,80,4,.02,10,1294,25
pgh1234,墨子,22,59,4,.01,8,985,20
pgh1234,杜甫,23,100,4,.02,16,2497,20
pgh1234,廉颇,24,1,9,.00,21,2595,19
pgh1234,庄周,25,1,4,.00,22,3705,19
pgh1234,李元芳,26,1,4,.00,17,2710,21
pgh1234,鲁班,27,1,4,.00,6,490,19
pgh1234,孙武,28,1,10,.00,11,200,20
pgh1234,张良,29,1,4,.00,4,160,20
pgh1234,姜子牙,30,1,4,.00,4,30,20
pgh1234,关羽,33,350,40,.70,43,764,333
pgh1234,张飞,34,1,19,.00,22,705,30
pgh1234,赵云,35,1,11,.00,16,1112,20
pgh1234,马超,36,400,1036,20.72,1038,502,1045
pgh1234,黄忠,37,20,11,.01,13,460,20
pgh1234,诸葛亮,38,350,166,2.90,170,918,558
pgh1234,庞统,39,59,18,.05,19,230,31
pgh1234,周瑜,40,59,8,.02,10,530,20
pgh1234,郭嘉,41,350,171,2.99,175,889,186
pgh1234,韦小宝,44,350,15,.26,15,134,521
pgh1234,马云騄,55,400,38,.76,44,1310,109
pgh1234,张星彩,58,350,114,2.00,116,580,816
pgh12345,零零发,1,300,72,1.08,81,1975,84
pgh12345,鳌拜,2,20,32,.03,42,2145,46
pgh12345,和珅,3,10,5,.00,13,1630,18
pgh12345,郑板桥,4,10,6,.00,9,710,23
pgh12345,喜来乐,5,20,6,.01,10,990,23
pgh12345,苏乞儿,6,150,44,.33,60,3289,57
pgh12345,李卫,7,150,19,.14,24,1085,34
pgh12345,刘伯温,8,300,36,.54,38,486,52
pgh12345,林则徐,9,10,5,.00,11,1325,24
pgh12345,方世玉,10,100,20,.10,38,3764,36
pgh12345,多尔衮,11,80,10,.04,27,3551,26
pgh12345,左宗棠,12,59,5,.01,17,2430,21
pgh12345,张之洞,13,59,14,.04,24,2145,33
pgh12345,蒲松龄,14,100,5,.03,10,1109,37
pgh12345,李鸿章,15,59,5,.01,25,4095,23
pgh12345,李寻欢,16,150,17,.13,24,1522,29
pgh12345,索尼,17,20,5,.01,16,2345,20
pgh12345,胡雪岩,18,10,5,.00,21,3370,20
pgh12345,曹雪芹,19,10,5,.00,22,3440,20
pgh12345,海大富,20,150,21,.16,26,1090,38
pgh12345,华佗,21,100,5,.03,10,1163,29
pgh12345,墨子,22,10,5,.00,17,2505,21
pgh12345,杜甫,23,50,4,.01,29,5095,21
pgh12345,廉颇,24,15,9,.01,19,2055,20
pgh12345,庄周,25,1,5,.00,19,2945,20
pgh12345,李元芳,26,1,4,.00,14,2005,22
pgh12345,鲁班,27,1,5,.00,6,380,20
pgh12345,孙武,28,1,76,.00,76,180,87
pgh12345,张良,29,1,5,.00,5,50,21
pgh12345,关羽,33,350,40,.70,43,778,219
pgh12345,张飞,34,1,19,.00,21,475,30
pgh12345,赵云,35,1,31,.00,34,670,40
pgh12345,马超,36,400,761,15.22,763,461,772
pgh12345,黄忠,37,1,27,.00,29,595,38
pgh12345,诸葛亮,38,350,277,4.85,280,696,729
pgh12345,庞统,39,50,8,.02,28,4095,24
pgh12345,周瑜,40,40,8,.02,18,2195,24
pgh12345,郭嘉,41,350,210,3.67,215,1046,227
pgh12345,韦小宝,44,350,24,.42,26,441,567
pgh12345,马云騄,55,400,38,.76,41,720,111
pgh12345,张星彩,58,350,40,.70,83,8646,773
