cq147369,零零发,1,350,154,2.71,185,6292,198
cq147369,鳌拜,2,350,128,2.26,159,6234,222
cq147369,和珅,3,150,4,.03,23,3981,13
cq147369,郑板桥,4,200,5,.05,20,3103,21
cq147369,喜来乐,5,200,7,.07,34,5437,21
cq147369,苏乞儿,6,350,120,2.12,166,9233,225
cq147369,李卫,7,150,3,.02,28,5193,14
cq147369,刘伯温,8,350,70,1.23,81,2363,85
cq147369,林则徐,9,200,3,.03,30,5597,19
cq147369,方世玉,10,350,245,4.32,255,2182,323
cq147369,多尔衮,11,300,45,.68,120,15164,117
cq147369,左宗棠,12,300,70,1.06,133,12720,152
cq147369,张之洞,13,300,18,.27,81,12735,62
cq147369,蒲松龄,14,150,2,.02,30,5634,16
cq147369,李鸿章,15,150,6,.05,33,5531,19
cq147369,李寻欢,16,300,51,.77,110,11846,69
cq147369,索尼,17,150,8,.06,34,5286,29
cq147369,胡雪岩,18,150,3,.02,19,3366,16
cq147369,曹雪芹,19,150,3,.02,22,3876,16
cq147369,海大富,20,300,70,1.06,84,2840,108
cq147369,华佗,21,150,3,.02,46,8762,17
cq147369,墨子,22,150,3,.02,30,5410,17
cq147369,杜甫,23,350,66,1.16,127,12376,81
cq147369,廉颇,24,300,52,.78,73,4226,72
cq147369,庄周,25,200,6,.06,27,4298,21
cq147369,李元芳,26,300,10,.15,62,10510,37
cq147369,鲁班,27,51,2,.01,31,5810,17
cq147369,孙武,28,350,52,.92,109,11510,76
cq147369,张良,29,51,2,.01,9,1569,18
cq147369,姜子牙,30,1,2,.00,2,170,18
cq147369,关羽,33,350,304,5.40,347,8629,343
cq147369,张飞,34,350,97,1.72,145,9669,166
cq147369,赵云,35,350,115,2.29,159,8830,154
cq147369,马超,36,350,311,5.53,352,8316,350
cq147369,黄忠,37,350,262,4.66,306,8849,347
cq147369,诸葛亮,38,350,389,6.97,427,7666,610
cq147369,庞统,39,350,200,3.54,242,8497,257
cq147369,周瑜,40,350,280,4.96,326,9374,320
cq147369,郭嘉,41,350,421,7.47,464,8602,606
cq147369,韦小宝,44,350,380,6.70,421,8210,501
cq147369,黄飞鸿,45,350,269,4.74,328,11848,352
cq147369,马云騄,55,350,322,5.67,363,8273,947
cq147369,张星彩,58,1,8,.00,8,30,30
cq147369,张春华,66,1,8,.00,8,60,30
muyang1,零零发,1,350,226,3.99,278,10546,370
muyang1,鳌拜,2,350,198,3.49,250,10496,365
muyang1,和珅,3,300,46,.69,55,1905,78
muyang1,郑板桥,4,250,25,.31,34,1818,53
muyang1,喜来乐,5,300,33,.50,43,2082,66
muyang1,苏乞儿,6,350,127,2.24,203,15367,252
muyang1,李卫,7,289,27,.39,38,2207,61
muyang1,刘伯温,8,350,36,.63,93,11553,56
