profile,姓名,id,等级,武力,战力,满武力,书籍经验,总资质
cq1473691,庄周,25,51,1,.00,37,7370,16
cq1473691,李元芳,26,350,4,.07,61,11556,16
cq1473691,鲁班,27,51,1,.00,2,305,16
cq1473691,孙武,28,350,30,.53,49,3848,37
cq1473691,张良,29,1,1,.00,1,30,17
cq1473691,关羽,33,350,235,4.18,238,777,244
cq1473691,张飞,34,350,265,4.71,267,538,274
cq1473691,赵云,35,350,202,3.75,205,769,211
cq1473691,马超,36,350,311,5.53,312,310,320
cq1473691,黄忠,37,350,317,5.63,320,638,326
cq1473691,诸葛亮,38,350,381,6.85,386,1114,396
cq1473691,庞统,39,350,301,5.33,302,325,311
cq1473691,周瑜,40,350,196,3.47,199,783,206
cq1473691,郭嘉,41,350,377,6.72,387,2111,386
cq1473691,韦小宝,44,400,179,3.62,181,500,1094
cq1473691,马云騄,55,400,365,7.36,370,1074,455
cq1473693,零零发,1,350,434,7.65,434,146,466
cq1473693,鳌拜,2,350,126,2.22,128,441,132
cq1473693,和珅,3,350,5,.09,89,16860,389
cq1473693,郑板桥,4,50,5,.01,60,11080,15
cq1473693,喜来乐,5,50,3,.01,29,5365,13
cq1473693,苏乞儿,6,350,109,1.92,124,3193,115
cq1473693,李卫,7,51,5,.01,39,6965,16
cq1473693,刘伯温,8,350,20,.35,99,15960,31
cq1473693,林则徐,9,300,10,.15,103,18628,352
cq1473693,方世玉,10,350,70,1.23,87,3535,79
cq1473693,多尔衮,11,350,65,1.15,96,6266,74
cq1473693,左宗棠,12,350,40,.70,70,6063,49
cq1473693,张之洞,13,350,12,.21,59,9564,25
cq1473693,蒲松龄,14,51,3,.01,61,11615,16
cq1473693,李鸿章,15,51,3,.01,21,3695,16
cq1473693,李寻欢,16,350,30,.53,74,8897,37
cq1473693,海大富,20,350,68,1.20,94,5298,76
cq1473693,华佗,21,51,3,.01,73,14115,17
cq1473693,墨子,22,51,3,.01,61,11665,17
cq1473693,杜甫,23,350,46,.81,72,5327,58
cq1473693,廉颇,24,350,24,.42,76,10566,32
cq1473693,庄周,25,51,3,.01,46,8685,18
cq1473693,李元芳,26,350,4,.07,69,13093,17
cq1473693,鲁班,27,51,3,.01,14,2280,18
cq1473693,孙武,28,350,12,.21,58,9285,20
cq1473693,张良,29,1,3,.00,11,1685,19
cq1473693,关羽,33,350,324,5.76,324,192,333
cq1473693,张飞,34,350,268,4.76,271,730,277
cq1473693,赵云,35,350,241,4.45,245,877,250
cq1473693,马超,36,350,348,6.18,349,230,357
cq1473693,黄忠,37,350,364,6.47,367,636,373
cq1473693,诸葛亮,38,350,396,7.11,400,854,407
cq1473693,庞统,39,350,378,6.70,382,935,389
cq1473693,周瑜,40,350,353,6.25,356,672,363
cq1473693,郭嘉,41,350,386,6.87,389,663,397
cq1473693,韦小宝,44,350,188,3.32,189,211,626
cq1473693,马云騄,55,400,421,8.49,422,291,639
